customer_id,age,gender,region,plan_type,handset_tier,tenure_months,is_family_plan,total_call_min,avg_call_min,call_count,roaming_ratio,last_call_date,recharge_txn_count,avg_recharge_amount,total_recharge_amount,last_recharge_date,complaint_count,last_complaint_date,on_time_pay_ratio,arpu,last_bill_date,days_since_call_date,days_since_recharge_date,days_since_complaint_date,days_since_bill_date,churn,label,churn_prob,segment
328,20,M,North,Prepaid,Mid,73,0,866.2242870029528,3.47881239760222,249,0.11646586345381527,2025-10-22,12,6.153206822450528,73.83848186940634,2025-10-24,0.0,,0.0,0.0,,4,2,,,0,0,0.3833097096225521,Value Growth
329,26,F,South,Postpaid,Mid,119,0,1377.2036721744528,3.633782776185891,379,0.0712401055408971,2025-10-25,6,20.769649402892714,124.61789641735629,2025-10-24,1.0,2025-07-25,0.8333333333333334,21.164456936062386,2025-10-24,1,2,93.0,2.0,0,0,0.4509350254442528,Loyal
330,52,F,Central,Postpaid,Mid,67,1,1341.7317966611583,3.4491819965582478,389,0.09254498714652956,2025-10-25,6,22.537241754332673,135.22345052599604,2025-10-25,0.0,,0.8333333333333334,22.936595633462677,2025-10-24,1,1,,2.0,0,0,0.28333292724784376,Loyal
331,51,M,South,Prepaid,Basic,82,0,820.2909986824468,3.4321799108052167,239,0.08786610878661087,2025-10-24,24,8.309435830669598,199.42645993607036,2025-10-23,0.0,,0.0,0.0,,2,3,,,0,0,0.29699096945899195,Value Growth
332,40,F,West,Prepaid,Basic,64,0,951.4925159703254,3.5905377961144356,265,0.09811320754716982,2025-10-25,12,10.749766678968813,128.99720014762576,2025-10-20,0.0,,0.0,0.0,,1,6,,,0,0,0.3970117322550107,Unassigned
333,37,F,East,Prepaid,Basic,111,0,872.0797729747977,3.4744214062740943,251,0.08366533864541832,2025-10-22,6,6.149478344409135,36.89687006645481,2025-10-02,1.0,2025-10-23,0.0,0.0,,4,24,3.0,,0,0,0.7565151141744847,Value Growth
334,69,M,North,Prepaid,Mid,14,1,963.7968866555882,3.5828880544817405,269,0.12639405204460966,2025-10-24,12,10.229673649269357,122.75608379123227,2025-10-02,0.0,,0.0,0.0,,2,24,,,0,0,0.529405870748394,Unassigned
335,46,M,North,Prepaid,Mid,47,1,772.4067373444836,3.4950531101560345,221,0.07692307692307693,2025-10-24,6,11.239758917756205,67.43855350653723,2025-10-20,0.0,,0.0,0.0,,2,6,,,0,0,0.5454742786345006,Unassigned
336,68,F,Central,Prepaid,Premium,80,0,1213.3448959558852,3.506777155941865,346,0.1069364161849711,2025-10-25,24,7.822058156840388,187.7293957641693,2025-10-21,0.0,,0.0,0.0,,1,5,,,0,0,0.26815324841820315,Value Growth
337,77,M,West,Prepaid,Premium,59,0,1167.2185472707613,3.591441683910035,325,0.10153846153846154,2025-10-25,6,8.067945757050259,48.40767454230156,2025-09-30,0.0,,0.0,0.0,,1,26,,,0,0,0.7256534671436746,Value Growth
338,37,M,Central,Prepaid,Mid,115,0,1105.9764133470212,3.5334709691598123,313,0.13738019169329074,2025-10-25,6,8.575475857814206,51.45285514688524,2025-09-28,0.0,,0.0,0.0,,1,28,,,0,0,0.6621083910882244,Value Growth
339,30,F,South,Prepaid,Mid,70,0,890.5706092401108,3.4252715740004263,260,0.09615384615384616,2025-10-25,6,6.47882616103598,38.87295696621588,2025-10-08,0.0,,0.0,0.0,,1,18,,,0,0,0.5967883489163534,Value Growth
340,77,M,West,Prepaid,Mid,16,0,1113.8693228931313,3.7758282131970553,295,0.0847457627118644,2025-10-25,6,10.52244139362155,63.134648361729305,2025-10-04,0.0,,0.0,0.0,,1,22,,,0,0,0.6573274081361896,Unassigned
341,57,F,West,Prepaid,Premium,74,0,1229.7810407625573,3.5853674657800503,343,0.10787172011661808,2025-10-25,18,8.3734865855681,150.7227585402258,2025-10-17,0.0,,0.0,0.0,,1,9,,,0,0,0.39641892506997384,Value Growth
342,36,F,Central,Postpaid,Mid,38,0,1421.5833025937466,3.3928002448538104,419,0.10739856801909307,2025-10-24,6,19.308237136991306,115.84942282194783,2025-10-05,1.0,2025-10-02,0.8333333333333334,22.87835566851942,2025-10-24,2,21,24.0,2.0,0,0,0.4847205498985617,Loyal
343,56,F,North,Postpaid,Basic,56,0,1509.8537597257216,3.7280339746314115,405,0.10123456790123457,2025-10-25,6,22.380939931675474,134.28563959005285,2025-10-18,1.0,2025-10-13,0.8333333333333334,22.99259806422647,2025-10-24,1,8,13.0,2.0,0,0,0.35320595542175315,Loyal
344,49,F,Central,Prepaid,Basic,10,0,812.6613985414093,3.4002568976628003,239,0.100418410041841,2025-10-25,18,8.561656751763795,154.1098215317483,2025-10-14,0.0,,0.0,0.0,,1,12,,,0,0,0.2980758251857438,Value Growth
345,74,F,South,Postpaid,Premium,104,0,1716.695391613624,3.6293771492888456,473,0.10993657505285412,2025-10-25,6,18.907529063890745,113.44517438334447,2025-10-14,0.0,,1.0,19.57689447518592,2025-10-24,1,12,,2.0,0,0,0.41669840113618906,Loyal
346,33,F,West,Postpaid,Basic,48,0,1302.7590682694192,3.3663025019881636,387,0.1111111111111111,2025-10-25,6,19.69439581913006,118.16637491478038,2025-10-02,0.0,,1.0,21.414799611495607,2025-10-24,1,24,,2.0,0,0,0.3531383366772382,Loyal
347,79,F,East,Prepaid,Mid,96,0,960.6951288916799,3.480779452506087,276,0.10144927536231885,2025-10-25,12,8.226723509388215,98.72068211265858,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.4464245609672939,Value Growth
348,76,M,East,Postpaid,Premium,58,0,1542.5295916082296,3.466358632827482,445,0.0898876404494382,2025-10-25,6,22.30411019604065,133.8246611762439,2025-09-28,1.0,2025-08-02,0.8333333333333334,24.330996833409444,2025-10-24,1,28,85.0,2.0,0,0,0.613923063732966,Loyal
349,29,F,South,Prepaid,Basic,113,0,1065.9302065048407,3.7270286940728696,286,0.08391608391608392,2025-10-25,6,6.187292047752968,37.12375228651781,2025-10-15,1.0,2025-06-18,0.0,0.0,,1,11,130.0,,0,0,0.6069134262996962,Value Growth
350,28,M,West,Prepaid,Basic,43,0,893.2345254789856,3.5166713601534867,254,0.09448818897637795,2025-10-25,24,8.148034488441029,195.55282772258468,2025-10-21,0.0,,0.0,0.0,,1,5,,,0,0,0.25605396781844886,Value Growth
351,51,F,South,Postpaid,Basic,13,0,1233.2023302559494,3.4934910205550973,353,0.10764872521246459,2025-10-25,18,20.667907091310767,372.02232764359377,2025-10-18,1.0,2025-06-15,1.0,17.18006219229988,2025-10-24,1,8,133.0,2.0,0,0,0.25561556503126415,Loyal
352,20,M,East,Prepaid,Mid,57,0,986.2311063883217,3.6799668148817974,268,0.1044776119402985,2025-10-25,6,7.767066310729301,46.6023978643758,2025-10-07,0.0,,0.0,0.0,,1,19,,,0,0,0.5989630924443622,Value Growth
353,36,M,East,Prepaid,Mid,5,0,956.0137893706586,3.476413779529668,275,0.10181818181818182,2025-10-25,18,7.208053676434255,129.7449661758166,2025-10-18,0.0,,0.0,0.0,,1,8,,,0,0,0.3280824964193608,Value Growth
354,44,M,West,Prepaid,Basic,96,0,995.0560849644926,3.6448940841190205,273,0.08058608058608059,2025-10-25,6,8.123154732828796,48.73892839697278,2025-10-07,1.0,2025-07-09,0.0,0.0,,1,19,109.0,,0,0,0.7147231913895233,Value Growth
355,78,F,East,Prepaid,Mid,110,1,1075.1919185619895,3.5484881800725727,303,0.0858085808580858,2025-10-25,6,8.935827811642113,53.61496686985268,2025-10-09,0.0,,0.0,0.0,,1,17,,,0,0,0.6089541614617813,Value Growth
356,79,M,West,Prepaid,Mid,26,0,746.3389576703314,3.3770993559743503,221,0.12217194570135746,2025-10-25,6,6.06306926364629,36.37841558187774,2025-10-04,0.0,,0.0,0.0,,1,22,,,0,0,0.687936010030652,Value Growth
357,27,M,East,Prepaid,Basic,7,0,902.6551389450074,3.4717505344038746,260,0.1076923076923077,2025-10-25,18,9.636661748303476,173.45991146946258,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.27062990695134553,Value Growth
358,73,F,West,Postpaid,Basic,91,0,1365.5554919736348,3.47469590832986,393,0.09923664122137404,2025-10-25,6,18.6061974625853,111.6371847755118,2025-10-08,0.0,,1.0,19.067476463029802,2025-10-24,1,18,,2.0,0,0,0.38143035946888104,Loyal
359,23,F,West,Prepaid,Basic,82,1,978.438645593854,3.692221304127751,265,0.07547169811320754,2025-10-24,6,8.538528886881013,51.23117332128607,2025-10-08,0.0,,0.0,0.0,,2,18,,,0,0,0.5791936359604597,Value Growth
360,64,F,West,Postpaid,Premium,95,0,1622.948302678435,3.559097154996568,456,0.1074561403508772,2025-10-25,12,19.841577450276286,238.09892940331542,2025-10-12,0.0,,1.0,19.73537611780316,2025-10-24,1,14,,2.0,0,0,0.34158932492386684,Loyal
361,70,M,West,Prepaid,Basic,68,1,859.1909207579406,3.369376159835061,255,0.06666666666666667,2025-10-25,6,9.14088674727746,54.84532048366476,2025-10-01,0.0,,0.0,0.0,,1,25,,,0,0,0.6813756717097873,Value Growth
362,73,F,East,Prepaid,Basic,70,0,975.3683847742191,3.585913179316982,272,0.11029411764705882,2025-10-25,6,10.218827681302294,61.31296608781376,2025-09-30,1.0,2025-09-16,0.0,0.0,,1,26,40.0,,0,0,0.7330818166261225,Unassigned
363,31,F,North,Postpaid,Mid,33,0,1516.7694655834748,3.6199748581944506,419,0.09307875894988067,2025-10-25,6,22.78822239826445,136.72933438958668,2025-10-12,0.0,,0.8333333333333334,26.476817307410716,2025-10-24,1,14,,2.0,0,0,0.22435500155972055,Loyal
364,73,M,West,Prepaid,Mid,38,1,912.142006019508,3.5082384846904153,260,0.1,2025-10-24,18,8.558350787151221,154.050314168722,2025-10-06,0.0,,0.0,0.0,,2,20,,,0,0,0.5237930761385745,Value Growth
365,25,F,North,Prepaid,Mid,76,1,865.1708066179011,3.264795496671325,265,0.12830188679245283,2025-10-25,12,7.041009645067454,84.49211574080945,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.36037313634552787,Value Growth
366,50,M,North,Postpaid,Mid,112,0,1423.9088192396266,3.3902590934276824,420,0.06428571428571428,2025-10-24,18,19.99282024560098,359.87076442081764,2025-10-18,0.0,,0.8333333333333334,22.99389725521472,2025-10-24,2,8,,2.0,0,0,0.17215727749611123,Loyal
367,47,M,West,Prepaid,Mid,37,0,845.3872177913408,3.436533405655857,246,0.07723577235772358,2025-10-25,24,6.102194411639526,146.45266587934861,2025-10-25,0.0,,0.0,0.0,,1,1,,,0,0,0.28195539378877077,Value Growth
368,37,F,East,Prepaid,Mid,44,0,969.6260365765559,3.4753621382672253,279,0.1039426523297491,2025-10-25,6,6.459606725825982,38.757640354955896,2025-10-01,1.0,2025-07-24,0.0,0.0,,1,25,94.0,,0,0,0.6872252470742076,Value Growth
369,19,M,East,Postpaid,Premium,71,0,1532.3455818052214,3.580246686460798,428,0.09813084112149532,2025-10-25,30,19.345279082147822,580.3583724644346,2025-10-25,0.0,,0.8333333333333334,19.432528306891687,2025-10-24,1,1,,2.0,0,0,0.11216540254655868,Loyal
370,65,M,Central,Prepaid,Mid,6,0,818.051573551454,3.422809931177632,239,0.1087866108786611,2025-10-25,6,7.151455402285255,42.90873241371153,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.5108851134917429,Value Growth
371,38,M,South,Prepaid,Mid,78,0,1130.009951612068,3.434680703988049,329,0.12158054711246201,2025-10-25,12,7.0430867651016955,84.51704118122035,2025-10-25,0.0,,0.0,0.0,,1,1,,,0,0,0.41279550495103134,Value Growth
372,59,F,North,Prepaid,Basic,17,0,869.0208531473961,3.518303049179741,247,0.10526315789473684,2025-10-25,6,7.008247687761266,42.049486126567594,2025-10-03,0.0,,0.0,0.0,,1,23,,,0,0,0.47935031325066135,Value Growth
373,43,M,North,Prepaid,Mid,82,0,989.646077277608,3.4724423764126597,285,0.10526315789473684,2025-10-24,18,7.860056072510607,141.48100930519092,2025-10-25,0.0,,0.0,0.0,,2,1,,,0,0,0.28820809145981624,Value Growth
374,41,M,South,Prepaid,Premium,107,0,1237.0014615729192,3.5648457105847817,347,0.0893371757925072,2025-10-25,12,9.22141073865656,110.65692886387872,2025-10-17,1.0,2025-10-06,0.0,0.0,,1,9,20.0,,0,0,0.7056125327848162,Value Growth
375,72,F,West,Prepaid,Basic,110,0,955.572609465602,3.5002659687384687,273,0.09523809523809523,2025-10-25,12,8.713768306920876,104.56521968305051,2025-10-08,0.0,,0.0,0.0,,1,18,,,0,0,0.5052831937938709,Value Growth
376,23,F,West,Prepaid,Basic,18,0,951.6505129778801,3.6184430151250195,263,0.11406844106463879,2025-10-25,6,4.861742881191001,29.170457287146004,2025-10-04,0.0,,0.0,0.0,,1,22,,,0,0,0.5227565764158325,Value Growth
377,63,M,East,Postpaid,Mid,72,1,1378.2806432763068,3.6270543244113336,380,0.12631578947368421,2025-10-24,12,18.54262888261163,222.51154659133957,2025-10-23,0.0,,1.0,21.678830869048156,2025-10-24,2,3,,2.0,0,0,0.2796090380055842,Loyal
378,64,F,South,Postpaid,Premium,54,0,1623.9407147161517,3.5457220845330824,458,0.11135371179039301,2025-10-25,12,18.457875362030332,221.494504344364,2025-10-22,0.0,,0.6666666666666666,22.38472498867452,2025-10-24,1,4,,2.0,0,0,0.2541816492256529,Unassigned
379,41,M,East,Prepaid,Basic,59,1,785.2796269428792,3.4442088901003474,228,0.06578947368421052,2025-10-25,6,8.817663077651197,52.90597846590718,2025-10-11,1.0,2025-09-12,0.0,0.0,,1,15,44.0,,0,0,0.7249584314407449,Value Growth
380,34,F,North,Prepaid,Premium,83,1,1262.0881655691783,3.448328321227263,366,0.09016393442622951,2025-10-24,6,8.56143196716256,51.36859180297536,2025-10-16,1.0,2025-05-13,0.0,0.0,,2,10,166.0,,0,0,0.5526699609170187,Value Growth
381,18,F,West,Prepaid,Basic,118,0,970.7754628753315,3.517302401722216,276,0.10869565217391304,2025-10-24,12,9.14145343272401,109.69744119268812,2025-10-25,0.0,,0.0,0.0,,2,1,,,0,0,0.37471101241435234,Value Growth
382,76,F,West,Postpaid,Premium,69,0,1387.959970732112,3.522741042467289,394,0.08121827411167512,2025-10-25,12,20.25389796698039,243.04677560376467,2025-10-03,0.0,,0.8333333333333334,23.86829117054856,2025-10-24,1,23,,2.0,0,0,0.4016840156591971,Loyal
383,76,M,North,Prepaid,Premium,66,0,1197.6144163720726,3.3830915716725216,354,0.10734463276836158,2025-10-25,24,8.782415051343838,210.7779612322521,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.24674548229429857,Value Growth
384,32,F,West,Postpaid,Mid,78,0,1243.7268238709364,3.513352609804905,354,0.09887005649717515,2025-10-24,12,21.01090940355945,252.13091284271337,2025-10-17,0.0,,0.8333333333333334,18.358595819688073,2025-10-24,2,9,,2.0,0,0,0.3160730412312854,Loyal
385,19,F,West,Prepaid,Premium,61,0,973.0135731737867,3.2761399770161166,297,0.10437710437710437,2025-10-25,12,10.880643222311265,130.5677186677352,2025-10-08,1.0,2025-07-02,0.0,0.0,,1,18,116.0,,0,0,0.6424241318791767,Unassigned
386,25,M,South,Postpaid,Premium,42,0,1468.8088630510738,3.4641718468185703,424,0.08490566037735849,2025-10-25,30,19.587681675864303,587.6304502759291,2025-10-19,0.0,,0.3333333333333333,23.050506927051497,2025-10-24,1,7,,2.0,0,0,0.13183555986743625,Unassigned
387,22,M,West,Postpaid,Premium,98,1,1528.4848778306011,3.4896915018963495,438,0.09360730593607305,2025-10-25,24,20.565426198952178,493.57022877485224,2025-10-15,0.0,,1.0,19.81542958446231,2025-10-24,1,11,,2.0,0,0,0.2297537068768084,Loyal
388,69,F,West,Prepaid,Mid,79,0,943.8343294389583,3.4827835034647907,271,0.13284132841328414,2025-10-25,6,5.891119586230779,35.346717517384675,2025-10-04,1.0,2025-05-31,0.0,0.0,,1,22,148.0,,0,1,0.7096115807167659,At Risk
389,73,M,North,Prepaid,Mid,68,0,1006.0261294456305,3.4690556187780364,290,0.0896551724137931,2025-10-25,6,9.341796232622674,56.05077739573604,2025-10-12,0.0,,0.0,0.0,,1,14,,,0,0,0.5403667947403158,Value Growth
390,27,F,North,Prepaid,Basic,2,0,794.413139093989,3.712210930345743,214,0.11214953271028037,2025-10-22,6,7.657755294222966,45.946531765337795,2025-10-03,0.0,,0.0,0.0,,4,23,,,0,0,0.501423555137945,Value Growth
391,64,M,West,Prepaid,Basic,33,0,722.1892006720545,3.6109460033602727,200,0.11,2025-10-25,24,8.283955792808747,198.81493902740993,2025-10-21,0.0,,0.0,0.0,,1,5,,,0,0,0.30717889440211843,Value Growth
392,29,F,Central,Postpaid,Mid,32,0,1157.5900014864367,3.345635842446349,346,0.09826589595375723,2025-10-25,12,19.51866243483879,234.2239492180655,2025-10-25,2.0,2025-08-22,0.6666666666666666,26.84741129828804,2025-10-24,1,1,65.0,2.0,0,0,0.43772013755931777,Unassigned
393,40,F,East,Prepaid,Basic,78,0,1063.149666198211,3.451784630513672,308,0.11038961038961038,2025-10-25,6,8.64510167852465,51.8706100711479,2025-10-12,1.0,2025-06-08,0.0,0.0,,1,14,140.0,,0,0,0.5513308448943941,Value Growth
394,55,M,East,Prepaid,Premium,15,0,1170.6273048531086,3.515397311871197,333,0.12612612612612611,2025-10-25,6,8.834208809075825,53.00525285445495,2025-09-30,1.0,2025-08-02,0.0,0.0,,1,26,85.0,,0,0,0.7595082339539545,Value Growth
395,62,M,West,Postpaid,Basic,46,0,1372.827309437527,3.7103440795608837,370,0.07837837837837838,2025-10-24,6,19.63554403284232,117.81326419705391,2025-09-27,1.0,2025-09-23,0.8333333333333334,19.959205489803686,2025-10-24,2,29,33.0,2.0,0,0,0.6473566428937223,Loyal
396,72,M,East,Postpaid,Basic,55,0,1487.087132017203,3.566156191887777,417,0.1223021582733813,2025-10-25,6,21.777822161379714,130.66693296827827,2025-10-03,0.0,,0.8333333333333334,22.261590143248124,2025-10-24,1,23,,2.0,0,0,0.3750711058185269,Loyal
397,20,F,North,Prepaid,Basic,89,0,927.5365353169716,3.4609572213319835,268,0.08208955223880597,2025-10-25,6,5.759472424434502,34.556834546607014,2025-10-09,0.0,,0.0,0.0,,1,17,,,0,0,0.4360119886297031,Value Growth
398,30,F,South,Postpaid,Basic,18,0,1255.3679701570975,3.5362478032594296,355,0.08169014084507042,2025-10-25,6,22.08916890401717,132.53501342410303,2025-09-28,2.0,2025-10-11,0.8333333333333334,23.163027845000965,2025-10-24,1,28,15.0,2.0,0,0,0.7293367540451119,Loyal
399,35,M,Central,Prepaid,Basic,73,0,875.1977508737339,3.543310732282323,247,0.10121457489878542,2025-10-25,6,4.6734981388243915,28.040988832946347,2025-10-13,0.0,,0.0,0.0,,1,13,,,0,0,0.5273491758167869,Value Growth
400,37,F,West,Prepaid,Mid,66,0,753.5679096550563,3.1530038060881016,239,0.100418410041841,2025-10-25,18,8.67704147857899,156.18674661442182,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.34484280537907186,Value Growth
401,79,F,Central,Prepaid,Basic,88,0,871.9997792871624,3.5884764579718618,243,0.11934156378600823,2025-10-25,12,8.442536592063627,101.31043910476353,2025-10-06,0.0,,0.0,0.0,,1,20,,,0,0,0.49567403190869286,Value Growth
402,66,M,North,Prepaid,Premium,22,0,1072.853090839691,3.636790138439631,295,0.1152542372881356,2025-10-24,12,4.998011835589597,59.976142027075156,2025-10-16,0.0,,0.0,0.0,,2,10,,,0,0,0.44947407500364067,Value Growth
403,37,F,East,Prepaid,Mid,72,0,1030.6643506580083,3.3792273792065846,305,0.10163934426229508,2025-10-25,6,9.079443138668836,54.476658832013015,2025-10-13,0.0,,0.0,0.0,,1,13,,,0,0,0.5069324775004773,Value Growth
404,78,M,East,Prepaid,Mid,50,0,975.0999424515114,3.4701065567669445,281,0.08540925266903915,2025-10-25,12,4.960283701224026,59.523404414688315,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.4224987834406103,Value Growth
405,48,F,North,Prepaid,Mid,31,0,823.1366365510344,3.5480027437544583,232,0.09913793103448276,2025-10-25,24,8.214377964898093,197.14507115755424,2025-10-25,0.0,,0.0,0.0,,1,1,,,0,1,0.19557122526233944,At Risk
406,49,M,North,Postpaid,Basic,9,0,1177.9048009580854,3.692491539053559,319,0.10031347962382445,2025-10-23,6,20.736736751292216,124.4204205077533,2025-10-05,0.0,,0.8333333333333334,19.25844753536394,2025-10-24,3,21,,2.0,0,0,0.3719730391032639,Loyal
407,44,M,West,Prepaid,Basic,46,0,983.5421026146976,3.6427485282025835,270,0.13333333333333333,2025-10-25,6,10.791698785819728,64.75019271491837,2025-10-24,0.0,,0.0,0.0,,1,2,,,0,0,0.4954926241020463,Unassigned
408,26,M,West,Postpaid,Premium,53,0,1504.1213861619651,3.32035626084319,453,0.08609271523178808,2025-10-25,6,22.410941767239763,134.46565060343858,2025-10-06,0.0,,1.0,19.592504148029786,2025-10-24,1,20,,2.0,0,0,0.46401140597470253,Loyal
409,75,M,West,Prepaid,Mid,7,1,852.9308699608963,3.568748409878227,239,0.1087866108786611,2025-10-25,18,8.118315285288073,146.12967513518532,2025-10-16,0.0,,0.0,0.0,,1,10,,,0,0,0.45196198398621545,Value Growth
410,18,M,South,Prepaid,Basic,97,0,935.6726733226112,3.365729040728817,278,0.11151079136690648,2025-10-25,24,8.498380351443485,203.96112843464363,2025-10-24,0.0,,0.0,0.0,,1,2,,,0,1,0.25127386777180577,At Risk
411,28,F,East,Prepaid,Mid,83,0,966.9791917473491,3.490899609196206,277,0.10830324909747292,2025-10-24,6,10.304522172564939,61.827133035389636,2025-10-09,0.0,,0.0,0.0,,2,17,,,0,0,0.5674855741303432,Unassigned
412,32,M,North,Prepaid,Basic,38,0,881.5463971498033,3.4706551068889895,254,0.11023622047244094,2025-10-25,6,10.965735539490103,65.79441323694061,2025-10-05,0.0,,0.0,0.0,,1,21,,,0,0,0.5165507433577586,Unassigned
413,35,F,North,Prepaid,Basic,6,0,956.616351492138,3.4410660125616475,278,0.10431654676258993,2025-10-24,6,7.8145894758841985,46.88753685530519,2025-10-16,0.0,,0.0,0.0,,2,10,,,0,0,0.36271384695129755,Value Growth
414,26,M,East,Postpaid,Basic,85,0,1524.0125154431037,3.527806748710888,432,0.10416666666666667,2025-10-25,6,19.37883982510772,116.27303895064631,2025-10-18,0.0,,0.8333333333333334,21.740464055742606,2025-10-24,1,8,,2.0,0,0,0.2662162956646027,Loyal
415,19,M,South,Prepaid,Mid,3,1,802.3772588352242,3.4585226673932077,232,0.09482758620689655,2025-10-21,6,11.69260940139304,70.15565640835824,2025-10-04,0.0,,0.0,0.0,,5,22,,,0,0,0.7011441745102088,Unassigned
416,60,F,Central,Prepaid,Basic,51,0,965.0463060663052,3.6144056406977723,267,0.09737827715355805,2025-10-25,12,7.976249468130939,95.71499361757127,2025-09-28,1.0,2025-06-16,0.0,0.0,,1,28,132.0,,0,0,0.5830991635661711,Value Growth
417,78,M,East,Postpaid,Mid,25,0,1361.0787054059228,3.7086613226319423,367,0.09809264305177112,2025-10-25,6,20.312925279300856,121.87755167580514,2025-10-16,0.0,,0.8333333333333334,25.35056974240496,2025-10-24,1,10,,2.0,0,0,0.34404812164577353,Loyal
418,25,M,North,Postpaid,Basic,28,0,1288.9888822252485,3.474363563949457,371,0.09703504043126684,2025-10-25,6,22.58001420752049,135.48008524512295,2025-09-26,0.0,,0.5,22.193558348481364,2025-10-24,1,30,,2.0,0,0,0.3545142642625763,Unassigned
419,36,F,North,Prepaid,Basic,90,0,1077.474956344015,3.388286026239041,318,0.10377358490566038,2025-10-25,24,7.141034183386167,171.384820401268,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.14710310252288886,Value Growth
420,49,M,West,Postpaid,Basic,37,0,1315.2974730197213,3.554858035188436,370,0.0891891891891892,2025-10-25,6,22.26742639861342,133.6045583916805,2025-10-15,1.0,2025-05-30,0.8333333333333334,22.17173990667405,2025-10-24,1,11,149.0,2.0,0,0,0.42419088414820183,Loyal
421,75,F,North,Prepaid,Mid,30,1,870.9688531213689,3.4978668800054975,249,0.10441767068273092,2025-10-23,18,8.763675759011075,157.74616366219936,2025-10-22,0.0,,0.0,0.0,,3,4,,,0,0,0.30679383117774495,Value Growth
422,61,M,North,Prepaid,Premium,37,0,1261.9701808556083,3.410730218528671,370,0.10270270270270271,2025-10-25,12,7.0157260612554895,84.18871273506588,2025-10-18,0.0,,0.0,0.0,,1,8,,,0,0,0.3844173806150869,Value Growth
423,65,F,East,Postpaid,Mid,18,1,1422.0033036250582,3.6183290168576545,393,0.10687022900763359,2025-10-25,6,20.321964985990814,121.93178991594489,2025-10-11,0.0,,0.8333333333333334,14.978893830513016,2025-10-24,1,15,,2.0,0,0,0.3973574236989699,Loyal
424,54,M,South,Prepaid,Basic,89,0,903.0818968678389,3.5979358440949754,251,0.05976095617529881,2025-10-24,24,7.5380295342756805,180.91270882261634,2025-10-15,0.0,,0.0,0.0,,2,11,,,0,0,0.33922329909241616,Value Growth
425,43,M,West,Postpaid,Basic,59,0,1255.6244510875115,3.5469617262359083,354,0.0903954802259887,2025-10-25,12,22.161976374007992,265.9437164880959,2025-10-09,1.0,2025-06-23,1.0,17.897674702515015,2025-10-24,1,17,125.0,2.0,0,0,0.4452461672924867,Loyal
426,30,F,East,Prepaid,Basic,24,0,733.2870761269409,3.288282852587179,223,0.11659192825112108,2025-10-25,12,9.006033798127937,108.07240557753525,2025-10-17,0.0,,0.0,0.0,,1,9,,,0,0,0.36666658143692243,Value Growth
427,71,F,North,Postpaid,Premium,37,0,1532.2812563230586,3.7101241073197544,413,0.09443099273607748,2025-10-25,6,21.951067982300003,131.70640789380002,2025-10-02,0.0,,0.5,19.93586737688984,2025-10-24,1,24,,2.0,0,0,0.41349384906642556,Unassigned
428,67,F,West,Postpaid,Mid,117,0,1306.5023779415546,3.5310875079501476,370,0.1,2025-10-25,6,22.6039327724307,135.6235966345842,2025-10-22,0.0,,0.8333333333333334,20.577537337540445,2025-10-24,1,4,,2.0,0,0,0.3827315510125781,Loyal
429,19,M,East,Prepaid,Premium,69,0,1085.8902761744591,3.607608890945047,301,0.09302325581395349,2025-10-25,12,9.559106750527718,114.70928100633262,2025-10-06,0.0,,0.0,0.0,,1,20,,,0,0,0.5703265143879693,Value Growth
430,62,M,West,Prepaid,Basic,82,0,1109.7634875611625,3.662585767528589,303,0.0891089108910891,2025-10-25,18,8.720832625964029,156.97498726735253,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.33930294339634626,Value Growth
431,23,F,North,Prepaid,Mid,102,0,1098.8011646945606,3.5105468520592993,313,0.0926517571884984,2025-10-25,6,10.883710617667864,65.30226370600718,2025-10-13,0.0,,0.0,0.0,,1,13,,,0,0,0.4622122936931473,Unassigned
432,63,M,West,Postpaid,Mid,48,1,1276.2347293718942,3.4032926116583844,375,0.09066666666666667,2025-10-25,6,25.807895035664615,154.8473702139877,2025-10-07,2.0,2025-10-18,0.6666666666666666,20.066721503565525,2025-10-24,1,19,8.0,2.0,0,0,0.8198263045538736,Unassigned
433,69,M,South,Prepaid,Mid,42,1,1050.1482606748211,3.5004942022494037,300,0.10666666666666667,2025-10-24,24,8.145107023399508,195.48256856158818,2025-10-14,1.0,2025-10-08,0.0,0.0,,2,12,18.0,,0,0,0.5337505534123148,Value Growth
434,26,M,East,Postpaid,Mid,119,0,1288.1650419285527,3.500448483501502,368,0.08423913043478261,2025-10-25,24,20.30673674032166,487.36168176771986,2025-10-23,0.0,,0.6666666666666666,23.619554283096306,2025-10-24,1,3,,2.0,0,0,0.14997281698171905,Unassigned
